episode,return,rolling_mean_return_100,step
563,0.0,4.32,563
564,0.0,4.26,564
565,0.0,4.26,565
566,0.0,4.26,566
567,0.0,4.26,567
568,10.0,4.27,568
569,0.0,4.2,569
570,0.0,4.2,570
571,16.0,4.12,571
572,0.0,4.12,572
573,0.0,3.89,573
574,0.0,3.89,574
575,13.0,4.02,575
576,0.0,3.94,576
577,0.0,3.94,577
578,0.0,3.94,578
579,0.0,3.94,579
580,0.0,3.75,580
581,0.0,3.74,581
582,0.0,3.74,582
583,7.0,3.66,583
584,0.0,3.66,584
585,0.0,3.66,585
586,0.0,3.66,586
587,0.0,3.66,587
588,0.0,3.55,588
589,23.0,3.62,589
590,0.0,3.62,590
591,0.0,3.62,591
592,3.0,3.64,592
593,0.0,3.64,593
594,0.0,3.64,594
595,0.0,3.64,595
596,18.0,3.82,596
597,0.0,3.82,597
598,11.0,3.93,598
599,0.0,3.68,599
600,0.0,3.66,600
601,16.0,3.63,601
602,0.0,3.63,602
603,0.0,3.63,603
604,0.0,3.63,604
605,2.0,3.6,605
606,19.0,3.79,606
607,0.0,3.79,607
608,17.0,3.96,608
609,0.0,3.87,609
610,0.0,3.76,610
611,0.0,3.67,611
612,25.0,3.92,612
613,0.0,3.72,613
614,0.0,3.72,614
615,14.0,3.8,615
616,23.0,4.03,616
617,0.0,3.83,617
618,0.0,3.83,618
619,0.0,3.66,619
620,0.0,3.59,620
621,0.0,3.52,621
622,28.0,3.61,622
623,0.0,3.61,623
624,25.0,3.86,624
625,0.0,3.86,625
626,0.0,3.86,626
627,13.0,3.99,627
628,0.0,3.84,628
629,6.0,3.9,629
630,0.0,3.9,630
631,0.0,3.9,631
632,0.0,3.9,632
633,0.0,3.9,633
634,0.0,3.9,634
635,0.0,3.9,635
636,0.0,3.9,636
637,0.0,3.9,637
638,16.0,3.85,638
639,14.0,3.99,639
640,13.0,4.12,640
641,0.0,4.11,641
642,0.0,4.11,642
643,0.0,4.11,643
644,15.0,4.26,644
645,0.0,4.26,645
646,0.0,4.26,646
647,7.0,4.33,647
648,0.0,4.33,648
649,0.0,4.33,649
650,0.0,4.33,650
651,0.0,4.33,651
652,21.0,4.33,652
653,0.0,4.19,653
654,0.0,4.19,654
655,0.0,4.05,655
656,6.0,3.94,656
657,0.0,3.92,657
658,0.0,3.92,658
659,8.0,4.0,659
660,10.0,4.01,660
661,0.0,4.01,661
662,16.0,4.15,662
663,0.0,4.15,663
664,0.0,4.15,664
665,0.0,4.15,665
